trip_id,avg_speed,max_speed,braking_events,acceleration_events,night_driving,phone_usage,trip_duration,risk_score,label
TRIP_570,50.78183819150429,113.52430804483186,6,4,0,1,49.456068157596604,50.8942906766293,1
TRIP_571,55.22102055027462,114.30794969182341,6,5,0,0,12.828294284184661,36.73509993151632,0
TRIP_572,75.1172477473034,119.72261443612436,3,7,0,0,39.657189155089,35.271692096916524,0
TRIP_573,58.923128485169954,96.77315181922874,3,7,0,0,37.20121208307839,30.171811515384167,0
TRIP_574,52.37079365429363,98.94631414811191,3,4,1,0,39.94938181760652,43.6547364773582,0
TRIP_575,64.95286697420187,82.646962091313,2,3,0,1,23.6883128031341,38.032658242514,0
TRIP_576,28.466376291905377,88.678542879459,3,3,0,1,18.246207321317613,40.706342862102,0
TRIP_577,57.827374697302794,107.31542299542284,3,5,1,0,27.85984999968723,46.18120511009397,0
TRIP_578,64.2503823266436,119.07768874337633,3,7,0,0,33.53307504373696,35.12837527630585,0
TRIP_579,37.2569650506419,92.21107448638001,1,2,0,1,52.77476671400474,38.15801655252889,0
TRIP_580,68.72504851848315,85.99621470297177,4,5,0,0,62.259662295884105,27.776936600660395,0
TRIP_581,59.06195688993297,95.01055917713195,1,7,0,0,55.94896769334767,27.11345759491821,0
TRIP_582,50.01654503319038,107.0241349785823,4,4,0,0,47.90277816172766,31.78314110635162,0
TRIP_583,62.59338239327542,66.12290367732916,2,2,0,0,19.934896065506152,18.693978594962037,0
TRIP_584,82.24831429365275,49.07638093725524,2,5,0,0,28.86655737515757,16.905862430501163,0
TRIP_585,57.18239506070194,83.98926301016833,5,5,0,0,38.14889078619497,28.664280668926295,0
TRIP_586,57.978647035604034,70.58575148171683,4,3,0,0,25.513414428857374,23.019055884825967,0
TRIP_587,49.48766920551707,84.83719604705378,1,8,0,0,43.658084787919265,25.519376899345286,0
TRIP_588,44.8018675664225,92.04439362365056,1,2,0,0,45.807291623814315,23.120976360811234,0
TRIP_589,64.96402979853094,85.93503181953973,5,4,0,0,43.044350938482026,28.430007071008827,0
TRIP_590,44.726994089093594,124.04935068941491,3,4,0,0,50.37701906836372,34.2331890420922,0
TRIP_591,55.85879484663271,101.5348952920464,1,6,0,0,21.43113179430389,27.896643398232534,0
TRIP_592,49.2681106388186,101.00948719221657,1,4,1,1,48.99243056138297,56.44655270938146,1
TRIP_593,60.7477579089567,107.44414288086804,5,1,0,0,24.565318248197055,31.209809529081788,0
TRIP_594,59.00394526344338,72.22333764438461,4,2,0,0,20.88596071035672,22.716297254307698,0
TRIP_595,67.45047933109478,115.78223574840537,4,6,0,1,42.98174201279573,50.0627190552012,1
TRIP_596,48.87980321374304,93.4847142692908,1,5,0,0,53.238103432984715,25.441047615397956,0
TRIP_597,51.761500776479544,108.40961234482425,0,8,0,0,42.320202295640144,29.424358298849835,0
TRIP_598,43.254835410612316,73.56285533919689,4,4,1,0,35.31206035658816,39.347301186488195,0
TRIP_599,49.66848087908666,63.924824679678714,2,4,0,0,39.652307391522605,19.53884992881749,0
TRIP_600,59.52760591653823,111.35779316050058,4,4,1,0,37.0464037710092,47.74617625788902,0
TRIP_601,64.08386339974422,102.52819052195034,1,3,0,0,18.110736557969087,26.11737567154452,0
TRIP_602,43.934016109868494,76.9589689128498,1,3,1,1,16.36069782582627,50.43532642507773,1
TRIP_603,65.43527104126792,77.60673837450611,4,7,0,0,33.81761180789818,27.24594186100136,0
TRIP_604,71.26765430565942,117.50869568829539,2,3,0,0,36.19785253653956,30.779710152954532,0
TRIP_605,59.96121883868441,71.21176214265344,1,3,1,0,35.16998567551601,34.1581693650341,0
TRIP_606,77.52154975069679,127.85345906511927,1,6,0,0,45.1415242047487,33.745213125582055,0
TRIP_607,45.714529610757126,76.98758530704262,3,3,1,1,31.767849257534902,53.10835229045392,1
TRIP_608,40.06414356026299,107.76783851216766,4,3,0,0,43.44468772857284,31.281741891592812,0
TRIP_609,33.65535701314866,88.4276304850203,2,2,0,0,32.83119849010328,23.650584552226736,0
TRIP_610,72.9525317378702,107.06374862164687,2,5,0,0,62.350384430546995,29.79194413814375,0
TRIP_611,62.85238787624869,84.11771995771615,4,5,0,0,36.2107059008967,27.359493323936924,0
TRIP_612,54.33298394907454,91.74414187855412,3,6,0,1,70.11083917288516,43.38758708412313,0
TRIP_613,58.359623515837846,95.81838350791442,1,3,0,0,40.280173866362965,24.626307446203207,0
TRIP_614,41.49413143241948,74.95625088437055,1,6,0,0,31.794842441176765,21.99027797430457,0
TRIP_615,84.34902375540192,109.81648690840251,3,2,0,0,21.508280356104883,29.736997090756113,0
TRIP_616,56.55065418370273,84.73572867056829,2,4,0,0,13.356671389134597,24.16349526012629,0
TRIP_617,56.31273753525871,90.42800169319963,3,9,0,0,20.12836573405765,30.095111487377697,0
TRIP_618,63.7091994867843,75.11301250782975,2,4,0,0,21.80590536254015,22.025113890628834,0
TRIP_619,60.772110780840556,43.75332682409379,6,4,0,0,40.92230030618265,20.389628183131958,0
TRIP_620,57.68660829134958,91.17944474799663,7,1,0,0,27.10751943409719,30.26209883288814,0
TRIP_621,45.51430653465626,143.2523084322583,4,0,1,0,37.803905788317465,52.16717965161296,1
TRIP_622,60.65762028563195,110.69208575796048,2,4,0,1,54.22967543565029,44.93157461288011,0
TRIP_623,77.5842939577004,94.6147924053121,2,2,0,0,33.6828747254772,25.025509423402685,0
TRIP_624,71.14504055385973,89.74218341583465,0,4,0,0,66.18735047700207,22.609374092407702,0
TRIP_625,74.11823951967276,95.44931785624092,5,2,1,1,17.36283529491203,59.2109595236091,1
TRIP_626,48.86541188282578,105.9423823035042,2,3,0,0,32.74124677437608,28.209418289667603,0
TRIP_627,43.12474215689703,71.3837436938231,4,4,0,0,26.91030614583532,23.863054154182915,0
TRIP_628,53.49055695880422,117.28643389337745,4,4,0,0,49.047599090855115,34.063651976306105,0
TRIP_629,55.668698947464335,109.30762630882488,4,4,0,0,5.0,32.29058362418331,0
TRIP_630,68.13029822165139,109.36371451415869,5,4,1,0,13.353270662332832,48.636381003146376,0
TRIP_631,34.69042444342217,103.76951477619454,3,4,1,0,33.389797663235555,44.72655883915434,0
TRIP_632,73.35460383352736,95.3923331538798,3,6,1,0,58.270665815142394,44.198296256417734,0
TRIP_633,53.10390521705213,108.4572247193364,5,5,0,1,38.38762751055961,49.101605493185865,0
TRIP_634,49.87742716063096,106.83628267482756,4,4,0,0,14.726788186036494,31.74139614996168,0
TRIP_635,42.85474749687799,87.91918578117952,3,6,1,0,17.042501109646548,42.53759684026212,0
TRIP_636,35.141719937610766,83.52796454206198,4,2,0,0,60.09484554267429,25.228436564902662,0
TRIP_637,64.87804700754297,97.03712590523973,3,6,0,0,25.68297801805639,29.56380575671994,0
TRIP_638,55.87981560626085,125.98040302990375,3,4,0,0,20.85554941325354,34.66231178442305,0
TRIP_639,39.52046920310735,70.21785848692198,4,2,0,0,57.1605884094629,22.270635219316,0
TRIP_640,39.459054735236606,65.64949468495121,3,10,0,0,50.16645508380486,25.25544326332249,0
TRIP_641,50.97058360851846,98.29521682473033,1,4,1,0,54.110894649001935,40.84338151660673,0
TRIP_642,75.02825830347271,96.01775403712035,3,5,0,0,20.749371796012753,28.67061200824897,0
TRIP_643,51.884903783636744,98.46683328740816,2,6,0,0,12.12341538478459,28.54818517497959,0
TRIP_644,36.962284562582724,99.87906395817001,2,5,0,0,36.99749734044058,28.195347546260003,0
TRIP_645,52.05108323096867,90.5359549073039,4,2,0,0,40.02689199610496,26.78576775717864,0
TRIP_646,51.727317163027955,124.79726877204165,4,1,0,1,40.469027055572475,48.73272639378703,0
TRIP_647,22.63736028470114,62.981920430469685,1,4,0,0,57.17275903458503,17.995982317882152,0
TRIP_648,54.348461601786255,78.43005950439508,7,4,0,1,8.993493649876278,44.4289021120878,0
TRIP_649,52.22878563749586,92.93490479701906,3,7,1,1,47.895425769466485,59.31886773267091,1
TRIP_650,63.35447637776102,62.13622377691665,2,2,0,1,18.550624337790232,32.808049728203706,0
TRIP_651,77.18747313934415,91.48291191135857,6,1,1,0,47.836029812912614,43.99620264696858,0
TRIP_652,68.5187803545731,128.22940331456036,0,6,0,1,27.875649432179337,47.49542295879119,0
TRIP_653,51.773335713342036,95.41772976591923,6,3,0,0,22.790423061642326,31.203939947982057,0
TRIP_654,41.721689095099954,99.61401811437366,3,1,0,0,25.851459395761967,26.803115136527484,0
TRIP_655,85.88031763899832,69.7967046965484,3,3,0,0,13.315846988351563,21.510378821455202,0
TRIP_656,55.71062120817386,82.67277183921045,5,4,0,1,35.60643409750201,42.705060408713436,0
TRIP_657,55.167151502955356,87.49607239352126,5,1,0,0,23.409899140093145,26.776904976338056,0
TRIP_658,54.71049895467996,88.64569806487532,2,3,0,0,46.794473463504175,24.365710681083407,0
TRIP_659,57.37701712921426,120.63287590007538,4,5,0,0,44.60084121549376,35.47397242223897,0
TRIP_660,53.267675056912694,106.15382121450249,3,1,0,0,60.32235579354186,28.25640471433389,0
TRIP_661,48.116055917437166,72.77084086125936,6,2,0,0,40.494912253116155,25.50463130250208,0
TRIP_662,48.437692705115296,99.9300955686401,1,5,0,0,42.81016650620111,26.873354570808917,0
TRIP_663,54.60696075740802,104.9644349699357,3,7,0,0,56.00149717741721,31.99209665998572,0
TRIP_664,48.47890274639482,117.80298077042534,5,6,0,1,25.585059559599557,51.8451068378723,1
TRIP_665,46.44585060787403,126.61081373136747,3,1,0,0,12.676126807654512,32.80240305141499,0
TRIP_666,56.27716273230276,74.69811616344262,2,2,0,1,38.0014108869259,35.59958136965392,0
TRIP_667,51.940273390949734,78.78284977579324,0,2,0,0,13.660497961783939,18.84063328350961,0
TRIP_668,73.04791586299226,69.84844282170768,1,2,0,0,71.80908009388085,18.188542849268373,0
TRIP_669,23.188362299283856,90.31960281786037,4,8,1,0,56.83247438118415,45.737689515080085,0
TRIP_670,68.09808222306954,104.32716748892669,6,7,0,0,67.4596449995237,35.85048166420594,0
TRIP_671,69.95302230997154,114.74669033178203,2,2,1,0,35.93670464994694,44.49926451817379,0
TRIP_672,30.119317211102206,93.48097952714954,4,2,0,0,43.25860390552397,27.440217672699895,0
TRIP_673,50.88774887103581,88.60304953490312,1,4,1,0,28.10786852071034,38.68956656331181,0
TRIP_674,50.5427096080505,98.03515984497481,1,7,0,0,48.24387208380128,27.78559107666107,0
TRIP_675,38.109859663386146,78.29714196739954,9,8,1,0,16.766851819234144,49.732698214977674,0
TRIP_676,45.6661997489095,136.79077443389548,2,3,0,0,5.0,35.064616540865664,0
TRIP_677,41.67308985441005,62.846779457638824,2,4,0,0,23.1393407076715,19.29928432391974,0
TRIP_678,76.02724532108347,98.69481157791449,3,2,0,0,13.167897865740265,27.265513683981002,0
TRIP_679,66.22814071776953,135.4721243845928,4,3,0,0,57.16890104239303,37.43824986324285,0
TRIP_680,70.2586611399299,95.13599689119995,2,3,1,1,62.235161826204745,55.807999309155555,1
TRIP_681,63.66006476851882,91.19921929997011,1,7,0,0,13.956063913803337,26.26649317777114,0
TRIP_682,41.45137874539325,87.85109154379145,2,2,1,0,54.37573411281859,38.522464787509215,0
TRIP_683,48.70575680464272,91.39216636475184,1,6,0,0,49.27077475251156,25.642703636611518,0
TRIP_684,60.872494734735014,122.45696949353061,0,2,0,0,11.453349729216853,28.545993220784577,0
TRIP_685,40.33446629329666,50.76276177340986,3,2,0,0,29.14598703602573,16.61394706075775,0
TRIP_686,63.555981162068655,125.6686740259265,2,3,1,0,26.297544168132205,47.593038672428115,0
TRIP_687,52.11609522210238,66.5208569509971,6,7,0,0,46.219930979408,27.449079322443804,0
TRIP_688,50.50215030940483,89.66695341531171,2,3,0,0,16.568309736424794,24.592656314513718,0
TRIP_689,63.5315196184419,86.41511159402677,2,2,0,0,33.51691061510776,23.20335813200595,0
TRIP_690,60.33115973783248,106.7710653954144,2,6,0,0,24.71098244075573,30.39357008786987,0
TRIP_691,50.66840601017104,63.03751296232505,6,0,1,0,42.10011775077715,37.008336213850015,0
TRIP_692,68.91195764037097,104.24345332163885,1,2,0,0,31.748119524681062,25.831878515919744,0
TRIP_693,42.027240068801234,135.48619246573705,4,3,0,0,26.971314440894073,37.44137610349713,0
TRIP_694,62.39122728333116,67.73651990814379,4,3,0,0,31.80055136551883,22.385893312920846,0
TRIP_695,62.11721509562061,98.79412335220792,2,1,1,0,65.54064249260168,40.28758296715732,0
TRIP_696,51.28544272823212,81.76035644406782,3,4,0,0,28.746505458209164,24.83563476534841,0
TRIP_697,58.913596266905415,103.51774412386072,0,5,0,1,19.384921725743197,41.337276471969055,0
TRIP_698,39.986637083376365,95.38295554831504,3,3,0,0,43.75150353733948,27.196212344070013,0
TRIP_699,66.08832423048281,82.1702618191138,4,1,0,0,32.84712995865565,24.26005818202529,0
TRIP_700,52.78117436268413,104.75744569742147,2,4,0,0,13.77149103700291,28.612765710538106,0
TRIP_701,48.72732375377153,131.08696219573486,4,5,0,0,68.47244502803699,37.7971027101633,0
TRIP_702,67.58811071004267,91.18192416545402,0,5,1,0,29.712815816200283,38.59598314787868,0
TRIP_703,46.54787571348689,109.39515884296364,2,0,1,0,29.331958190579734,41.97670196510303,0
TRIP_704,38.09846444363728,69.13454084257673,4,7,0,0,37.39753027862146,25.363231298350385,0
TRIP_705,36.320449917713155,75.87127246363983,4,4,0,0,60.95175153813259,24.860282769697744,0
TRIP_706,62.272119416147675,104.44812555760754,2,1,0,0,9.803820102215067,26.544027901690566,0
TRIP_707,39.6348477700446,124.6823205707193,3,8,0,0,39.1397877413081,37.04051568238207,0
TRIP_708,76.05753018381237,102.1122669757132,4,3,0,0,66.30908242690441,30.024948216825152,0
TRIP_709,30.016847105395335,88.7388393895369,4,1,0,0,36.930930211094726,25.719742086563755,0
TRIP_710,75.35747641948046,94.98582810846708,3,2,0,0,16.469990310447805,26.441295135214904,0
TRIP_711,57.53220960643142,69.99184532060565,3,7,0,0,25.72404720559021,24.220410071245702,0
TRIP_712,53.83944265755529,107.09030652710733,3,4,1,0,38.103237946351854,45.464512561579404,0
TRIP_713,48.460970958292606,112.64666124646818,2,4,0,1,54.96205873459793,45.36592472143738,0
TRIP_714,59.78963337222485,85.9581933433384,3,3,0,0,29.90996233375909,25.101820742964094,0
TRIP_715,54.54838357090182,85.59915704480997,4,2,0,0,47.399776961486474,25.688701565513327,0
TRIP_716,68.23962258419826,100.31756459304097,5,5,0,0,13.469467594296663,32.29279213178688,0
TRIP_717,56.37073178394448,86.2656052791881,5,2,0,0,13.34422445607418,27.170134506486242,0
TRIP_718,56.80362113754253,93.67734770748355,1,4,0,0,27.757989669725756,24.81718837944079,0
TRIP_719,50.63665345343373,136.99443578333032,5,6,1,0,56.570430828098935,56.10987461851785,1
TRIP_720,54.316652515347194,90.05948598508007,4,3,1,0,36.03311959270654,42.34655244112891,0
TRIP_721,58.69362122670471,87.83319695957556,2,5,0,0,39.34716793349929,25.518488213239017,0
TRIP_722,34.477979288120494,82.04916388729681,2,3,0,0,39.17119393360291,22.899814197177072,0
TRIP_723,38.821774934731444,109.88383942999873,1,4,1,0,51.63811973880096,43.418630984444164,0
TRIP_724,63.91916912827258,91.37551653563794,3,2,0,0,25.84668961193219,25.63900367458621,0
TRIP_725,57.050385257535304,82.01253923357149,5,8,0,1,45.324276627323485,45.225008718571445,0
TRIP_726,52.79219996376785,121.42608064546025,1,4,0,0,22.53676004217305,30.983573476768946,0
TRIP_727,55.22120719678472,123.39206009027274,2,5,0,0,64.7490898388114,33.42045779783839,0
TRIP_728,59.170980464340055,82.9915286852259,3,3,1,0,22.994133435549653,39.4425619300502,0
TRIP_729,48.52288383628766,57.66920097278768,3,4,0,0,21.764160453820686,19.482044660619486,0
TRIP_730,45.66034329517225,115.15027379673845,3,6,0,0,43.24504720232074,33.588949732608555,0
TRIP_731,57.350143061172176,81.30740348479992,3,3,0,0,36.196826471484854,24.068311885511097,0
TRIP_732,43.259526668619614,110.81251198325538,5,5,0,0,39.90278609391402,34.62500266294564,0
TRIP_733,59.89903306857366,55.59792364576329,4,6,1,0,38.40970693238477,36.68842747683629,0
TRIP_734,34.56899674914592,112.85194676598618,3,4,0,0,18.64411701788842,31.74487705910804,0
TRIP_735,67.34986764790773,70.77656141438437,5,3,0,0,59.20038393619226,24.39479142541875,0
TRIP_736,60.67116978895652,109.61528238133049,4,5,1,0,48.403133088336645,48.02561830696233,0
TRIP_737,58.07235681176651,95.28546135672869,1,2,0,0,55.38424926900674,23.841213634828602,0
TRIP_738,66.79229180734617,75.92121161206711,3,7,0,0,27.075036663343635,25.538047024903804,0
TRIP_739,74.98569333355093,86.85927374146439,3,4,0,0,41.24785317072757,25.9687274981032,0
TRIP_740,67.17244078021757,108.72636913913402,1,3,0,0,37.96052693352037,27.494748697585337,0
TRIP_741,32.909509224020255,97.11788906230468,5,2,0,0,51.92003939302262,29.581753124956595,0
TRIP_742,39.645076399171586,106.68825960944969,3,2,0,0,52.403721977444285,29.041835468766596,0
TRIP_743,47.50217706765186,134.5288116903097,2,2,0,0,37.89576204437172,33.89529148673549,0
TRIP_744,55.313092602530006,63.71516776577897,3,0,1,0,12.230733022351224,33.15892617017311,0
TRIP_745,61.21190824562947,127.34425149937248,3,5,0,0,61.69492830631533,35.632055888749434,0
TRIP_746,46.291074242158416,97.08711875046426,3,4,0,0,43.33981150535209,28.241581944547615,0
TRIP_747,57.24120117372494,77.02431903353744,1,1,0,0,25.87344437913287,19.116515340786098,0
TRIP_748,45.93540481176013,68.39372748522021,5,3,1,1,41.098132074000425,53.86527277449339,1
TRIP_749,47.66178636409662,91.21759218445933,1,9,0,0,12.33359677321215,27.6039093743243,0
TRIP_750,38.120066837821334,113.4330022384892,4,3,1,0,50.83029601206566,47.540667164108704,0
TRIP_751,43.92120104666915,92.44901759244931,2,5,0,1,12.931823835812704,41.54422613165541,0
TRIP_752,38.779784732604,125.22309860494695,3,7,1,0,31.687482619443763,51.49402191221043,1
TRIP_753,43.28952096427201,65.97648619896881,4,6,0,0,38.66681674408325,23.994774710881963,0
TRIP_754,67.64370155929407,94.7582210430789,3,4,0,0,50.582595679731405,27.724049120684203,0
TRIP_755,43.607213334016684,69.95213111173761,8,4,0,0,36.59817014651561,28.878251358163915,0
TRIP_756,86.5885847780487,102.27263765249936,2,6,1,0,44.52444310418825,44.3939194783332,0
TRIP_757,60.91981481057067,112.737747801946,2,3,0,0,34.57749637325671,29.719499511543557,0
TRIP_758,57.218033484338484,86.58476412637893,1,2,0,0,34.51721073583576,21.90772536141754,0
TRIP_759,44.699706637825436,42.91572286745732,1,4,0,0,36.28215875522446,13.536827303879404,0
TRIP_760,63.4037185529079,98.97896293592989,5,0,1,0,32.16413118721438,43.66199176353997,0
TRIP_761,48.092346085146715,103.73477103467019,2,5,1,1,9.701446353778465,59.05217134103782,1
TRIP_762,56.464117775744334,103.08589509923395,0,3,0,0,23.475147594550577,24.90797668871866,0
TRIP_763,85.72101445922553,119.71564383644308,2,5,0,0,38.67162261667548,32.603476408098466,0
TRIP_764,53.8472812033042,73.57892640701903,5,4,0,0,31.263184947669217,25.68420586822645,0
TRIP_765,68.7912799154281,108.60432210900899,4,1,1,0,32.6628637672714,45.13429380200199,0
TRIP_766,46.56188289848935,118.8501502495595,4,9,1,0,30.149694958419268,52.74447783323545,1
TRIP_767,54.58013811403646,59.42824831986967,4,4,0,0,22.04602410902273,21.206277404415484,0
TRIP_768,76.24960762762612,101.39303651837955,4,2,0,0,27.603508085355593,29.198452559639897,0
TRIP_769,47.47639530654679,84.91640337984657,1,6,1,0,30.39752383417108,39.20364519552146,0
TRIP_770,76.74938269596315,93.36954653796708,3,5,1,0,35.07714710812774,43.08212145288158,0
TRIP_771,63.493023225465706,101.95352967076673,1,6,0,0,40.900675167045684,27.989673260170388,0
TRIP_772,48.25039868926879,85.25542871772896,4,6,0,0,32.29174563671391,28.278984159495323,0
TRIP_773,62.58889286866625,81.48583841676776,4,5,0,0,19.55517116461371,26.774630759281727,0
TRIP_774,66.67065339552076,95.6830483497605,3,2,0,0,14.028769401218252,26.596232966613442,0
TRIP_775,62.46171954660636,73.25508122274394,3,2,0,0,73.96155811062837,21.61224027172088,0
TRIP_776,36.15730336131452,73.28349742229629,3,4,0,0,18.052774546031554,22.951888316065844,0
TRIP_777,46.27435389010158,108.58746565913006,4,4,0,1,27.220624981034256,47.13054792425112,0
TRIP_778,52.02977637338194,72.02411929682688,2,8,0,0,42.75500453770903,24.00535984373931,0
TRIP_779,54.10679885079944,108.32625001818424,3,3,0,0,40.412909143485216,30.072500004040947,0
TRIP_780,62.44806517060813,104.25182585707903,4,2,0,0,42.81298538842359,29.83373907935089,0
TRIP_781,57.132412011199044,60.48386542418807,5,0,1,0,28.35924395701737,35.10752564981957,0
TRIP_782,38.97586769547878,81.4487069532869,2,5,0,0,38.57837105959321,24.09971265628598,0
TRIP_783,59.56237421207156,118.88218806094744,2,3,0,0,35.92015496361295,31.084930680210544,0
TRIP_784,62.32702894340588,75.37668937720636,1,3,0,0,30.31802948688069,20.083708750490302,0
TRIP_785,61.71748537517248,85.71191475381225,2,1,1,0,38.6811461265701,37.38042550084717,0
TRIP_786,67.96936870665546,104.24121786503792,4,3,1,0,50.8304832012606,45.498048414452875,0
TRIP_787,65.00706585458684,110.66781018565192,2,4,0,0,34.66699664847013,29.92618004125598,0
TRIP_788,60.51016095074124,89.96922227911008,2,3,1,0,34.76679269534638,39.659827173135575,0
TRIP_789,54.15801146249623,83.04979610616716,4,0,0,0,51.02241552313976,23.78884357914826,0
TRIP_790,35.0684687978081,123.44739723397015,3,1,1,0,49.420405397282195,47.09942160754892,0
TRIP_791,60.15541862959103,129.7779932759516,4,5,0,0,58.759046614452245,37.506220727989245,0
TRIP_792,57.49225224595733,114.57716101563591,1,3,0,0,8.656546482806348,28.794924670141313,0
TRIP_793,58.258946046344484,96.70636285130048,3,1,0,0,48.57678774754084,26.156969522511215,0
TRIP_794,39.679017090156286,78.83468556718148,6,8,0,0,44.023700681032686,30.852152348262557,0
TRIP_795,42.02732151510085,78.39111186886869,3,8,0,0,21.71521403370102,26.753580415304157,0
TRIP_796,67.63783423999485,105.45028210531515,1,1,1,0,38.773818769982675,40.43339602340337,0
TRIP_797,54.52533815372014,103.36796441777368,3,5,1,0,50.76682621636998,45.3039920928386,0
TRIP_798,63.178008368471495,123.03197185892859,6,2,0,0,22.562616162719,36.67377152420635,0
TRIP_799,55.339820513565535,108.00900185072278,4,7,0,0,41.63843643534211,34.00200041127173,0
TRIP_800,55.35707367394894,64.93839396480364,4,1,0,0,48.07030513596526,20.43075421440081,0
TRIP_801,66.25940567171197,116.03895235445837,1,3,0,0,18.93470656202768,29.119767189879635,0
TRIP_802,48.80746326139151,75.03878745371173,5,7,0,1,32.86571461332278,43.00861943415817,0
TRIP_803,56.1534493232918,87.32057456095296,0,6,0,0,39.51452564963617,23.404572124656216,0
TRIP_804,49.45269653553949,100.00400412503389,5,2,0,0,23.05802741685568,30.223112027785305,0
TRIP_805,49.78604527081221,134.9133497956793,2,3,0,0,21.81270201359681,34.647411065706514,0
TRIP_806,51.28993451837633,157.19837112010723,0,4,0,0,32.97433097205839,37.5996380266905,0
TRIP_807,57.665605259604554,107.13446118272365,3,3,0,0,47.02459575355538,29.807658040605254,0
TRIP_808,49.25501654003827,91.33606762559225,6,4,0,0,44.65601001788165,30.963570583464943,0
TRIP_809,70.06907350688225,105.69011296961101,3,2,0,0,22.07880906220487,28.820025104358006,0
TRIP_810,44.26471237336595,112.75310851747672,2,4,1,0,44.78251827673529,45.38957967055038,0
TRIP_811,52.75754027006369,88.58664748885617,2,3,0,0,22.460903357502374,24.35258833085693,0
TRIP_812,49.7232273007099,130.90422711824644,2,6,0,0,10.847453030098485,35.75649491516588,0
TRIP_813,72.3637346122448,99.60141518382804,3,7,0,0,29.49284643429153,30.80031448529513,0
TRIP_814,57.358657318138896,104.95486178182789,7,3,0,1,51.844540573786034,49.656635951517316,0
TRIP_815,67.38213447362362,108.31848504108923,0,4,0,0,44.8394082821206,26.73744112024205,0
TRIP_816,37.173275523556335,103.43173221228912,3,2,0,0,34.97642288940209,28.318162713842028,0
TRIP_817,58.20460319043111,111.77881000939225,3,2,0,1,28.749417746134135,45.173068890976054,0
TRIP_818,65.67556954748125,82.65493626906154,4,4,1,0,29.153567958253532,41.36776361534701,0
TRIP_819,55.98740787130509,83.83396492107939,3,1,0,0,36.631773587911944,23.29643664912875,0
TRIP_820,67.78576450078421,72.9969153405661,3,4,0,0,18.973437712312567,22.888203409014693,0
TRIP_821,48.79253859879553,103.79002461240452,3,3,0,1,29.778389821980543,44.064449913867676,0
TRIP_822,71.91216928222696,110.57873007024229,3,11,1,1,31.766458079603467,65.90638446005384,1
TRIP_823,82.586777483431,104.15545732303772,7,3,0,0,14.733883123227535,34.47899051623061,0
TRIP_824,50.64593727472409,128.48984866695076,2,4,0,0,22.423276236536374,33.886633037100175,0
TRIP_825,49.653969743190736,94.88807962341907,2,10,0,0,41.15760187229572,30.419573249648685,0
TRIP_826,72.44061372541242,108.37483311185025,3,5,0,0,35.14267759911491,31.416629580411172,0
TRIP_827,73.95486574876855,73.16598247721372,3,3,1,0,30.368573132099257,37.25910721715861,0
TRIP_828,48.72567967416078,87.25800595051199,4,3,0,1,21.32858843693054,41.724001322336,0
TRIP_829,49.95775819484972,108.91075515131556,2,3,0,0,58.65274738383825,28.86905670029235,0
TRIP_830,51.61858469367391,111.98204221486287,3,3,1,0,22.430311779810225,45.88489826996953,0
TRIP_831,38.866593867588676,89.12066104671635,3,3,0,0,38.77389210892606,25.804591343714744,0
TRIP_832,43.97617664218962,93.56801496283866,3,1,0,0,27.68196367889307,25.459558880630816,0
TRIP_833,42.95031079897518,64.64252506638381,2,4,0,0,35.544189389575024,19.69833890364085,0
TRIP_834,45.786429218750456,87.85941598386782,3,6,0,0,41.864146129105585,27.52431466308174,0
TRIP_835,54.583781351358624,112.80766327039572,1,3,1,0,14.446151161881712,43.401702948976826,0
TRIP_836,57.81057679043825,106.50410032213132,5,4,0,0,34.90075633769768,33.00091118269585,0
TRIP_837,73.60600591376893,105.0133144276242,4,3,0,0,52.86092973469768,30.669625428360938,0
TRIP_838,43.01975151113451,95.9954737436192,3,4,1,0,61.422528402380046,42.99899416524872,0
TRIP_839,66.811868781719,95.14126317256353,4,4,0,1,33.049790401173034,44.142502927236336,0
TRIP_840,52.43213386929389,81.79357721053105,3,6,0,0,35.625218108253634,26.17635049122913,0
TRIP_841,54.40643548417081,108.9765684040507,3,3,0,0,68.169995429023,30.21701520090016,0
TRIP_842,63.097833905999245,103.4194588877878,4,6,1,0,52.02386422398797,47.31543530839729,0
TRIP_843,41.527335741252415,104.84037695985599,3,3,1,1,25.740731461171716,59.297861546634664,1
TRIP_844,59.58891695420861,84.47930314664839,4,0,0,0,25.715248236708156,24.106511810366314,0
TRIP_845,56.99742649855667,51.93314160257511,2,6,0,0,49.34824192680903,18.207364800572247,0
TRIP_846,60.90941516809779,116.94305423507392,5,4,1,0,19.83444304931404,50.32067871890532,1
TRIP_847,58.470023726893814,85.42325087983191,4,7,0,0,51.3159012700828,28.98294463996265,0
TRIP_848,84.46360167893073,77.74448471913759,2,4,1,0,40.01449945626513,37.60988549314169,0
TRIP_849,47.347120188984206,108.86957823827987,3,7,0,0,42.765811460406084,32.85990627517331,0
TRIP_850,48.62803653997819,87.1597472016174,4,1,0,0,31.1489929477992,25.368832711470535,0
TRIP_851,47.522313682902826,116.19872768093244,4,2,0,0,25.55262793630385,32.488606151318315,0
TRIP_852,48.33427457007694,107.34011899153396,4,1,0,0,56.92989246302481,29.853359775896433,0
TRIP_853,47.35135447232179,108.67138646400954,5,4,0,0,31.298940791697877,33.48253032533546,0
TRIP_854,69.26819837329062,67.68088577598931,2,7,1,0,28.835973851392076,37.373530172442074,0
